VendorNumber,VendorName,Brand,Description,PurchasePrice,actualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesPurchaseRatio
4425.0,MARTIGNETTI COMPANIES,18884.0,Hess Treo Winemaker's Blend,9.67,15.99,750.0,513.0,4960.71,113.0,1905.87,1164.31,12.540000000000001,144929.24,-3054.84,-160.28585370460735,0.02277899736126482,0.38419298850366174
3252.0,E & J GALLO WINERY,28736.0,Turning Leaf RSV Pnt Grigio,4.1,5.99,750.0,1209.0,4956.900000000001,301.0,1802.99,838.6,33.5,61966.91,-3153.9100000000008,-174.92664962090754,0.060723436018479286,0.3637333817506909
4425.0,MARTIGNETTI COMPANIES,22416.0,Layer Cake Sea of Stones Red,10.45,15.99,750.0,474.0,4953.3,102.0,1630.98,1087.32,11.28,144929.24,-3322.32,-203.70084243828865,0.020592332384470956,0.32927139482769063
9815.0,WINE GROUP INC,24253.0,Franzia Dark Red Blend,12.16,17.99,5000.0,407.0,4949.12,0.0,0.0,0.0,0.0,27100.41,-4949.12,-inf,0.0,0.0
10754.0,PERFECTA WINES,16655.0,Dom Bousquet Cab Svgn Mendza,7.23,10.99,750.0,684.0,4945.320000000001,193.0,2121.07,1033.06,21.5,28720.52,-2824.2500000000005,-133.15213547879137,0.03902679705256687,0.4289044996077099
10754.0,PERFECTA WINES,39774.0,Merriam Cab Svgn Dry Creek,18.11,29.99,750.0,273.0,4944.03,78.0,2106.22,945.65,8.71,28720.52,-2837.81,-134.73473806155104,0.01577660329731009,0.42601278713923657
6785.0,PALM BAY INTERNATIONAL INC,19244.0,Trimbach Riesling,12.07,17.99,750.0,409.0,4936.63,83.0,1493.1699999999998,1025.4299999999998,9.18,13605.41,-3443.46,-230.614062698822,0.016813089091141122,0.30246747274962876
516.0,BANFI PRODUCTS CORP,12140.0,Natura Valle Svgn Bl Casabla,5.91,9.99,750.0,835.0,4934.85,139.0,1390.61,771.23,15.43,8510.41,-3544.2400000000007,-254.86944578278604,0.028167016221364374,0.2817937728603706
4950.0,LATITUDE BEVERAGE COMPANY,15837.0,Ninety+Cellars Lot 37 Shiraz,5.26,9.99,750.0,938.0,4933.88,145.0,1400.55,1000.97,16.04,1610.0,-3533.33,-252.28160365570668,0.029388635313384193,0.2838638150907602
1392.0,CONSTELLATION BRANDS INC,43808.0,R M Woodbridge Pnt Nr Cal,3.3,7.99,750.0,1495.0,4933.5,220.0,1757.8,751.0600000000001,24.52,79528.99,-3175.7,-180.6633291614518,0.044593088071348944,0.356298773690078
4425.0,MARTIGNETTI COMPANIES,24594.0,Torresella Prosecco Xtra Dry,8.84,16.99,750.0,558.0,4932.72,26.0,412.74,280.82,2.88,144929.24,-4519.9800000000005,-1095.1155691234192,0.005270925574530887,0.08367391621661072
2000.0,SOUTHERN WINE & SPIRITS NE,32508.0,C Krug Merlot Napa,10.95,15.99,750.0,450.0,4927.5,116.0,2487.8399999999997,1232.4299999999998,12.93,19016.59,-2439.6600000000003,-98.06338028169016,0.02354134956874683,0.5048888888888888
4425.0,MARTIGNETTI COMPANIES,24398.0,Fleur de Pnt Nr California,11.4,16.99,750.0,431.0,4913.400000000001,88.0,1495.12,1104.35,9.74,144929.24,-3418.2800000000007,-228.6291401359089,0.017910204746204257,0.3042943786380103
4425.0,MARTIGNETTI COMPANIES,23197.0,Yellow Tail Sangria Blanco,6.84,9.99,1500.0,717.0,4904.28,65.0,929.35,734.49,14.44,144929.24,-3974.93,-427.7107655888524,0.01325372939554838,0.1894977448269675
9165.0,ULTRA BEVERAGE COMPANY LLP,2299.0,J Seeds Apple Cider Whiskey,0.79,0.99,50.0,6206.0,4902.74,0.0,0.0,0.0,0.0,68054.7,-4902.74,-inf,0.0,0.0
9165.0,ULTRA BEVERAGE COMPANY LLP,25584.0,Rex Hill Seven Soils Chard,19.99,29.99,750.0,245.0,4897.55,0.0,0.0,0.0,0.0,68054.7,-4897.55,-inf,0.0,0.0
9165.0,ULTRA BEVERAGE COMPANY LLP,45240.0,Nino Franco Prosecco Rustic,9.99,14.99,750.0,490.0,4895.099999999999,96.0,1631.04,1019.3999999999999,10.64,68054.7,-3264.0599999999995,-200.1213949381989,0.019611448182876755,0.33319850462707606
90010.0,VINEXTRA INC,20674.0,Tolaini Al Passo Toscana,17.23,24.99,750.0,284.0,4893.32,48.0,1199.52,824.67,5.3100000000000005,524.94,-3693.7999999999997,-307.93984260370814,0.009809291033490555,0.24513418292692896
1392.0,CONSTELLATION BRANDS INC,25875.0,Ruffino Rose Sparkling,9.67,14.99,750.0,506.0,4893.02,0.0,0.0,0.0,0.0,79528.99,-4893.02,-inf,0.0,0.0
1392.0,CONSTELLATION BRANDS INC,13836.0,R Mondavi Private Sel Pnt Nr,10.73,17.99,1500.0,456.0,4892.88,139.0,2512.6099999999997,1661.08,30.93,79528.99,-2380.2700000000004,-94.73296691488137,0.028408626412256176,0.5135237324438775
6359.0,OLE SMOKY DISTILLERY LLC,2215.0,Ole Smoky Harley-Davidson,13.86,18.99,750.0,353.0,4892.58,6.0,113.94,94.94999999999999,4.73,1922.0,-4778.64,-4193.996840442338,0.0012263468354119912,0.023288326404473713
8004.0,SAZERAC CO INC,8581.0,Stagg Jr Bourbon,36.49,49.99,750.0,134.0,4889.66,0.0,0.0,0.0,0.0,50293.62,-4889.66,-inf,0.0,0.0
7153.0,PINE STATE TRADING CO,9304.0,Arak Razzouk,14.38,19.99,750.0,340.0,4889.2,56.0,1231.4399999999998,1011.54,44.160000000000004,15884.82,-3657.76,-297.03111804066793,0.011453816575308844,0.25186942649104144
4425.0,MARTIGNETTI COMPANIES,21573.0,Casal Garcia Vinho Verde Ros,4.76,6.99,750.0,1027.0,4888.5199999999995,88.0,703.12,391.51,9.790000000000001,144929.24,-4185.4,-595.2611218568665,0.01800135828430691,0.1438308526916122
3252.0,E & J GALLO WINERY,15550.0,Talbott Pnt Nr Santa Lucia,19.2,28.99,750.0,254.0,4876.8,51.0,1748.49,605.82,5.68,61966.91,-3128.3100000000004,-178.91494947068617,0.01045767716535433,0.3585322342519685
8352.0,LUXCO INC,541.0,Juarez Gold Tequila,7.8,9.99,1000.0,625.0,4875.0,91.0,909.0899999999999,79.92,95.55,10261.6,-3965.91,-436.2505362505363,0.018666666666666668,0.18647999999999998
8004.0,SAZERAC CO INC,2177.0,Canadian Hunter Rye,0.72,0.99,50.0,6762.0,4868.64,0.0,0.0,0.0,0.0,50293.62,-4868.64,-inf,0.0,0.0
7239.0,REMY COINTREAU USA INC,4897.0,Remy Martin VSOP Cognac,3.28,4.49,50.0,1483.0,4864.24,305.0,1369.45,848.61,15.510000000000002,16978.67,-3494.79,-255.1966117784512,0.06270249823199514,0.28153421706165815
9165.0,ULTRA BEVERAGE COMPANY LLP,4274.0,Dictador 12 Yr Rum,22.21,39.99,750.0,219.0,4863.99,42.0,1434.5800000000002,1024.7,33.12,68054.7,-3429.41,-239.0532420638793,0.008634886173696904,0.29493892873957395
3960.0,DIAGEO NORTH AMERICA INC,818.0,Gordons London Dry Gin,7.35,9.99,1000.0,660.0,4851.0,144.0,1438.56,19.98,151.2,257032.07,-3412.44,-237.21221221221222,0.029684601113172542,0.2965491651205937
9744.0,FREDERICK WILDMAN & SONS,24868.0,Ch St Sulpice Brdx Blanc,7.48,10.99,750.0,648.0,4847.04,12.0,131.88,109.9,1.32,3999.93,-4715.16,-3575.341219290264,0.002475737769855417,0.02720835809071103
90058.0,ZORVINO VINEYARDS,25126.0,Zorvino Vyds Peachez,6.62,9.99,750.0,732.0,4845.84,63.0,629.37,539.46,6.94,448.68,-4216.47,-669.9509032842366,0.013000841959288792,0.12987841117329502
1392.0,CONSTELLATION BRANDS INC,8446.0,Richards Wild Irish Rose Red,4.64,5.99,1500.0,1044.0,4844.16,121.0,724.79,479.20000000000005,190.29,79528.99,-4119.37,-568.3535920749459,0.02497853084951777,0.14962139978861144
9165.0,ULTRA BEVERAGE COMPANY LLP,25739.0,Stemmari Pnt Grigio,5.51,7.99,750.0,879.0,4843.29,0.0,0.0,0.0,0.0,68054.7,-4843.29,-inf,0.0,0.0
9552.0,M S WALKER INC,35896.0,Catena Alta Historic Rows CS,31.03,44.99,750.0,156.0,4840.68,8.0,359.92,134.97,0.9,55551.82,-4480.76,-1244.932207157146,0.0016526603700306567,0.07435319004767925
7255.0,PSP WINES,20404.0,Tenuta Santo Pietro Pio Il C,8.1,11.99,750.0,597.0,4835.7,80.0,961.2,541.55,8.88,648.71,-3874.5,-403.08988764044943,0.016543623467129887,0.1987716359575656
9165.0,ULTRA BEVERAGE COMPANY LLP,2733.0,GlenDronach Tawny Port 15 Yr,58.95,78.99,750.0,82.0,4833.9,18.0,1421.82,1263.84,14.200000000000001,68054.7,-3412.08,-239.9797442714268,0.0037237013591509965,0.2941351703593372
9165.0,ULTRA BEVERAGE COMPANY LLP,4126.0,Brinley Shipwreck Mango Rum,18.37,24.99,750.0,263.0,4831.3099999999995,0.0,0.0,0.0,0.0,68054.7,-4831.3099999999995,-inf,0.0,0.0
9815.0,WINE GROUP INC,26395.0,Trapiche Cab Svgn Oak Cask,3.94,8.99,750.0,1225.0,4826.5,335.0,2688.65,1398.26,37.25,27100.41,-2137.85,-79.51388243170364,0.06940847404951829,0.5570599813529473
480.0,BACARDI USA INC,4959.0,Bacardi Tangerine,0.71,0.99,50.0,6796.0,4825.16,1054.0,1043.46,432.63,54.39,89286.27,-3781.7,-362.4192590036992,0.21843835230334332,0.2162539687803099
9819.0,TREASURY WINE ESTATES,6563.0,Black Opal Cashmore Chard,4.54,6.99,750.0,1061.0,4816.94,104.0,1014.96,449.54,11.620000000000001,14836.57,-3801.9799999999996,-374.5940726728146,0.021590470298571293,0.21070638205998002
6785.0,PALM BAY INTERNATIONAL INC,17101.0,Trimbach Gewurztraminer,12.74,18.99,750.0,378.0,4815.72,50.0,949.4999999999999,683.64,5.53,13605.41,-3866.2200000000003,-407.18483412322286,0.010382663443887934,0.1971667787994318
4425.0,MARTIGNETTI COMPANIES,36493.0,Dom Tempier Bandol Rose Pro,27.15,40.99,750.0,177.0,4805.55,11.0,450.89000000000004,327.92,1.21,144929.24,-4354.66,-965.7921000687528,0.0022890199873063437,0.09382692927968704
3252.0,E & J GALLO WINERY,46062.0,Martin Codax Tempranilo Ergo,7.09,10.99,750.0,677.0,4799.93,165.0,1813.35,989.1,18.35,61966.91,-2986.5800000000004,-164.69958915818793,0.034375501309394096,0.3777867593902411
2000.0,SOUTHERN WINE & SPIRITS NE,23289.0,Ch Mouton Rothschild 11 Paui,479.45,699.99,750.0,10.0,4794.5,1.0,699.99,699.99,0.11,19016.59,-4094.51,-584.9383562622323,0.00020857232245281051,0.14599853999374282
10754.0,PERFECTA WINES,45823.0,Masciarelli Trebbiano Abruzo,6.66,9.99,750.0,719.0,4788.54,124.0,1238.76,559.44,13.81,28720.52,-3549.7799999999997,-286.5591397849462,0.025895158023113516,0.25869262865090403
2000.0,SOUTHERN WINE & SPIRITS NE,20762.0,Lamole Chianti Clsco Racolto,10.95,18.99,750.0,437.0,4785.150000000001,28.0,507.71999999999997,399.78,3.09,19016.59,-4277.43,-842.4781375561334,0.005851436214120769,0.10610325695119273
105.0,ALTAMAR BRANDS LLC,8412.0,Tequila Ocho Plata Fresno,35.71,49.99,750.0,134.0,4785.139999999999,15.0,749.85,699.86,11.84,62.39,-4035.2899999999995,-538.1462959258517,0.003134704522751686,0.15670387909235678
9165.0,ULTRA BEVERAGE COMPANY LLP,4899.0,Clement Mahina Coco Liqueur,14.28,20.99,750.0,335.0,4783.8,32.0,762.68,762.68,25.28,68054.7,-4021.1200000000003,-527.2355378402476,0.006689242861323634,0.15942974204607213
2000.0,SOUTHERN WINE & SPIRITS NE,22593.0,The Divining Rod Red,7.58,10.99,750.0,631.0,4782.98,122.0,1340.78,956.13,13.47,19016.59,-3442.2,-256.73115649099776,0.025507110629774746,0.2803231458212244
3252.0,E & J GALLO WINERY,33960.0,Allegrini Valpolicella Clsc,9.8,14.99,750.0,488.0,4782.4,115.0,1723.85,974.35,12.790000000000001,61966.91,-3058.5499999999997,-177.4255300635206,0.024046503847440618,0.36045709267313486
4425.0,MARTIGNETTI COMPANIES,38416.0,Acquese Moscato D'Asti Dolc,8.21,11.99,750.0,582.0,4778.22,92.0,1103.08,551.54,10.23,144929.24,-3675.1400000000003,-333.17075824056286,0.019254031836123075,0.23085584171511564
10000.0,MAJESTIC FINE WINES,21166.0,La Crema Pnt Nr Williamette,19.46,32.99,750.0,245.0,4767.7,8.0,231.92,173.94,0.88,17587.59,-4535.78,-1955.7519834425666,0.0016779579252050255,0.048644000251693686
1392.0,CONSTELLATION BRANDS INC,3806.0,Svedka Citron Vodka,9.69,12.99,750.0,492.0,4767.4800000000005,0.0,0.0,0.0,0.0,79528.99,-4767.4800000000005,-inf,0.0,0.0
1590.0,DIAGEO CHATEAU ESTATE WINES,8246.0,BV Coastal Estate Pnt Nr,6.12,8.99,750.0,779.0,4767.48,159.0,1719.41,899.16,17.68,7259.75,-3048.0699999999997,-177.27418125985074,0.033350952704573486,0.3606538464765453
9552.0,M S WALKER INC,13709.0,Jam Jar Sweet Shiraz,6.75,9.99,750.0,706.0,4765.5,121.0,1382.79,863.25,13.41,55551.82,-3382.71,-244.62933634174385,0.025390829923407826,0.2901668240478439
8112.0,MOET HENNESSY USA INC,2911.0,Ardbeg Dark Cove Com Release,82.08,109.99,750.0,58.0,4760.64,0.0,0.0,0.0,0.0,48347.26,-4760.64,-inf,0.0,0.0
10754.0,PERFECTA WINES,25257.0,Ch Boston Margaux,20.77,31.99,750.0,229.0,4756.33,7.0,223.92999999999998,191.94,0.77,28720.52,-4532.4,-2024.0253650694412,0.0014717229460529443,0.04708041704423368
9165.0,ULTRA BEVERAGE COMPANY LLP,23388.0,Light Horse Cab Svgn,6.84,11.99,750.0,694.0,4746.96,179.0,2146.21,1534.72,19.77,68054.7,-2600.75,-121.178729015334,0.03770834386639028,0.45212304295801947
10000.0,MAJESTIC FINE WINES,17167.0,Kendall Jackson Vntr RSV Zin,6.82,11.99,750.0,695.0,4739.900000000001,104.0,1321.64,874.56,11.5,17587.59,-3418.26,-258.63775309464,0.021941391168590053,0.2788328867697631
3924.0,HEAVEN HILL DISTILLERIES,9160.0,Deep Eddy Peach Vodka,0.72,0.99,50.0,6583.0,4739.76,0.0,0.0,0.0,0.0,14069.87,-4739.76,-inf,0.0,0.0
9552.0,M S WALKER INC,13123.0,Colosi Nero D'Avola Sicilia,8.72,12.99,750.0,543.0,4734.96,46.0,689.54,479.68,5.09,55551.82,-4045.42,-586.6838762073266,0.009714971192998462,0.14562741818304695
7153.0,PINE STATE TRADING CO,13595.0,Palagetto Brunello d Montlcn,32.88,50.99,750.0,144.0,4734.72,14.0,712.86,457.91,1.55,15884.82,-4021.86,-564.1865162865079,0.0029568802379021358,0.15056011759935117
9819.0,TREASURY WINE ESTATES,24109.0,Beringer KVR Cab Svgn,34.24,49.99,750.0,138.0,4725.12,26.0,1299.74,899.82,2.89,14836.57,-3425.38,-263.5434779263545,0.005502505756467561,0.27507026276581337
8352.0,LUXCO INC,5536.0,St Brendans Irish Cream,1.15,1.49,50.0,4104.0,4719.6,932.0,1388.68,686.89,47.74,10261.6,-3330.92,-239.86231529221996,0.19747436223408762,0.2942367997287906
7153.0,PINE STATE TRADING CO,20948.0,Honig Bartolucci Vyds Cab Sv,51.28,79.49,750.0,92.0,4717.76,19.0,1510.31,715.41,2.13,15884.82,-3207.4500000000003,-212.37030808244666,0.004027335006443736,0.32013285966221255
9552.0,M S WALKER INC,26160.0,Eagle Glen Cab Svgn Napa Vly,14.56,21.99,750.0,324.0,4717.44,0.0,0.0,0.0,0.0,55551.82,-4717.44,-inf,0.0,0.0
7153.0,PINE STATE TRADING CO,22943.0,D'Armailhac Pauillac 05,188.43,276.99,1500.0,25.0,4710.75,3.0,830.97,553.98,0.67,15884.82,-3879.7799999999997,-466.89772193942014,0.000636841267314122,0.17639866263333864
4425.0,MARTIGNETTI COMPANIES,25776.0,Canvasback Red Mtn Cab Svgn,26.17,38.99,750.0,180.0,4710.6,0.0,0.0,0.0,0.0,144929.24,-4710.6,-inf,0.0,0.0
9165.0,ULTRA BEVERAGE COMPANY LLP,46785.0,Oops Spicy Splendr Carmenere,5.86,8.99,750.0,803.0,4705.58,139.0,1356.6100000000001,881.1,15.41,68054.7,-3348.97,-246.8631367894973,0.029539397906315483,0.28829814815601906
516.0,BANFI PRODUCTS CORP,13779.0,Banfi Centine Rose Toscana,6.49,9.99,750.0,725.0,4705.25,0.0,0.0,0.0,0.0,8510.41,-4705.25,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,45298.0,Hall Cab Svgn Napa,32.67,53.99,750.0,144.0,4704.4800000000005,21.0,1133.79,917.83,2.31,144929.24,-3570.6900000000005,-314.9339824835288,0.004463830221405979,0.24100219365370878
4425.0,MARTIGNETTI COMPANIES,22336.0,EnRoute Pnt Nr,36.18,54.99,750.0,130.0,4703.400000000001,26.0,1429.74,494.91,2.9000000000000004,144929.24,-3273.6600000000008,-228.96890343698863,0.005527915975677169,0.30398009950248756
4425.0,MARTIGNETTI COMPANIES,21410.0,Goose Bay Svgn Bl,13.1,18.99,750.0,359.0,4702.9,32.0,607.68,303.84,3.54,144929.24,-4095.22,-673.9106108478147,0.006804312232877587,0.12921388930234537
4425.0,MARTIGNETTI COMPANIES,25708.0,Schramsberg Blanc de Blancs,21.85,33.99,750.0,215.0,4697.75,32.0,1123.68,703.8000000000001,3.56,144929.24,-3574.0699999999997,-318.068311262993,0.00681177159278378,0.23919535948060244
12546.0,JIM BEAM BRANDS COMPANY,806.0,DeKuyper Peachtree Schnapps,10.39,12.99,1000.0,452.0,4696.280000000001,69.0,896.3100000000001,649.5,72.45,123880.97,-3799.9700000000007,-423.95711305240377,0.014692480005451121,0.19085531527081007
4425.0,MARTIGNETTI COMPANIES,10750.0,Gattinara Travaglini,17.99,27.99,750.0,261.0,4695.39,47.0,1315.53,699.75,5.24,144929.24,-3379.8600000000006,-256.9200246288569,0.010009818140772118,0.2801748097602116
2242.0,DELICATO VINEYARDS INC,15139.0,Massimo Malbec Mendoza,6.66,9.99,750.0,705.0,4695.3,74.0,939.26,621.51,8.18,7982.65,-3756.04,-399.89353320699274,0.015760441292356184,0.20004259578727662
10754.0,PERFECTA WINES,610.0,Moillard Pnt Nr Bourgogne,14.48,20.99,750.0,324.0,4691.5199999999995,1.0,20.99,20.99,0.11,28720.52,-4670.53,-22251.214864221056,0.00021315053543414502,0.004474029738762704
9819.0,TREASURY WINE ESTATES,23764.0,Cashmore Black Opal Shiraz,4.69,6.99,750.0,999.0,4685.31,185.0,1760.15,751.22,20.63,14836.57,-2925.1600000000003,-166.18810896798567,0.03948511411197978,0.37567418164433086
90046.0,CANDIA VINEYARDS,18534.0,Candia Vyds Black Ice,18.79,27.99,375.0,249.0,4678.71,59.0,1651.4099999999999,839.6999999999999,3.39,194.13,-3027.3,-183.3160753537886,0.012610313526591732,0.35296267560930256
4425.0,MARTIGNETTI COMPANIES,26870.0,Olivier Chanzy Meursault,38.95,59.99,750.0,120.0,4674.0,0.0,0.0,0.0,0.0,144929.24,-4674.0,-inf,0.0,0.0
10754.0,PERFECTA WINES,43618.0,Moillard CdR Violettes Rouge,7.84,12.99,750.0,596.0,4672.64,130.0,1688.7,974.25,14.44,28720.52,-2983.9400000000005,-176.70042044175995,0.02782153129708259,0.36140169154910284
4425.0,MARTIGNETTI COMPANIES,19799.0,Belle Glos Dairyman Vyd PN,32.89,49.99,750.0,142.0,4670.38,47.0,2349.53,799.84,5.24,144929.24,-2320.85,-98.77933033415192,0.010063420963604673,0.5030704139705977
3252.0,E & J GALLO WINERY,21813.0,Canyon Rd Chard,3.19,4.79,750.0,1464.0,4670.16,292.0,1398.6799999999998,91.01,32.86,61966.91,-3271.48,-233.89767495066783,0.06252462442400261,0.29949295099097245
4692.0,KOBRAND CORPORATION,5322.0,Linie Aquavit,17.42,22.99,750.0,268.0,4668.5599999999995,86.0,2125.14,1581.36,67.79,9139.38,-2543.4199999999996,-119.68246797858022,0.018421097726065427,0.4552024607159381
2000.0,SOUTHERN WINE & SPIRITS NE,11640.0,F Coppola Emerald Pnt Grigio,6.49,9.99,750.0,719.0,4666.3099999999995,8.0,127.92,31.98,0.9,19016.59,-4538.389999999999,-3547.8345841150713,0.0017144167447083458,0.02741352374788645
12546.0,JIM BEAM BRANDS COMPANY,5276.0,DeKuyper Triple Sec,4.61,5.99,1000.0,1012.0,4665.32,119.0,712.8100000000001,425.29,124.95,123880.97,-3952.5099999999998,-554.4969907829575,0.025507360695514993,0.15278909056613482
4425.0,MARTIGNETTI COMPANIES,29371.0,Merryvale Starmont Cab Svgn,18.66,28.99,750.0,250.0,4665.0,53.0,1483.47,867.6899999999999,5.88,144929.24,-3181.5299999999997,-214.46540880503142,0.011361200428724544,0.318
4425.0,MARTIGNETTI COMPANIES,23895.0,Lindemans Bin 50 Shiraz,5.4,7.99,750.0,863.0,4660.2,264.0,2109.36,1286.39,29.26,144929.24,-2550.8399999999997,-120.92957105472748,0.056649929187588516,0.45263293420883227
9165.0,ULTRA BEVERAGE COMPANY LLP,3518.0,Cabot Trail Maple Whisky,15.74,21.99,750.0,296.0,4659.04,103.0,2077.97,1275.37,81.19,68054.7,-2581.07,-124.21112913083444,0.022107558638689517,0.44600819052852086
516.0,BANFI PRODUCTS CORP,25984.0,C Y Toro Casa Diablo Svgn Bl,5.88,8.99,750.0,792.0,4656.96,142.0,1418.58,949.0500000000001,15.73,8510.41,-3238.38,-228.28321279025508,0.030491994777709062,0.30461502782931354
4425.0,MARTIGNETTI COMPANIES,33719.0,Dom Le Sang des Cailloux Va,21.56,32.99,750.0,216.0,4656.96,8.0,263.92,197.94,0.88,144929.24,-4393.04,-1664.5347074871172,0.0017178588607160035,0.05667216381502096
4425.0,MARTIGNETTI COMPANIES,39631.0,Red Truck Cal,5.44,10.99,750.0,856.0,4656.64,359.0,2884.41,1564.06,39.85,144929.24,-1772.2300000000005,-61.441681314376275,0.0770942138537658,0.6194187225123694
4425.0,MARTIGNETTI COMPANIES,37542.0,Frogs Leap Chard Napa,20.68,29.99,750.0,225.0,4653.0,27.0,809.7299999999999,599.8,2.97,144929.24,-3843.27,-474.63598977436925,0.005802707930367505,0.17402321083172145
8920.0,TAKARA SAKE USA INC,33446.0,Takara Sake Sho Chiku Bai G,4.06,6.29,300.0,1146.0,4652.76,128.0,805.12,364.82,5.54,232.99,-3847.6400000000003,-477.89646263910976,0.027510552876142333,0.17304137759093527
90047.0,CRUSH WINES,19192.0,Tangent Svgn Bl,9.67,14.99,750.0,480.0,4641.6,0.0,0.0,0.0,0.0,1457.73,-4641.6,-inf,0.0,0.0
10754.0,PERFECTA WINES,26804.0,L Aubry Fils Brut 1er Cru,27.58,39.99,750.0,168.0,4633.44,0.0,0.0,0.0,0.0,28720.52,-4633.44,-inf,0.0,0.0
9819.0,TREASURY WINE ESTATES,41912.0,Matua Pnt Nr Marlboro,8.21,11.99,750.0,564.0,4630.44,98.0,1273.02,701.46,10.89,14836.57,-3357.4199999999996,-263.7366262902389,0.021164295401732883,0.27492419726851014
90024.0,VINILANDIA USA,44922.0,Quinta do Crasto RSV Douro,22.81,36.99,750.0,203.0,4630.43,32.0,1183.68,739.8000000000001,3.54,2802.64,-3446.75,-291.1893417139767,0.006910805259986653,0.2556306865669063
10754.0,PERFECTA WINES,44708.0,Trentadue Old Patch Red Son,7.53,11.99,750.0,614.0,4623.42,162.0,2130.38,1068.19,18.05,28720.52,-2493.04,-117.02325406734948,0.03503899710603839,0.4607801151528522
516.0,BANFI PRODUCTS CORP,31347.0,Florio Sweet Marsala Italy,7.09,10.99,750.0,652.0,4622.68,94.0,1033.06,582.47,10.41,8510.41,-3589.6200000000003,-347.4744932530541,0.020334524561509772,0.22347642493099237
4425.0,MARTIGNETTI COMPANIES,11227.0,Girard Svgn Bl Napa Vly,9.73,16.99,750.0,475.0,4621.75,77.0,1267.23,782.53,8.53,144929.24,-3354.52,-264.7127987815945,0.016660355925785686,0.2741883485692649
9552.0,M S WALKER INC,6721.0,Piccini Chianti,10.95,15.99,1500.0,422.0,4620.900000000001,126.0,2143.74,1413.1699999999998,28.080000000000002,55551.82,-2477.1600000000008,-115.55319208486108,0.027267415438550928,0.4639226124780886
90024.0,VINILANDIA USA,19074.0,Roaring Meg Pnt Nr,12.66,18.99,750.0,365.0,4620.9,48.0,972.52,708.65,5.3,2802.64,-3648.3799999999997,-375.1470406778266,0.010387586833733689,0.21046116557380598
4425.0,MARTIGNETTI COMPANIES,15215.0,Migration Duckhorn Chard,20.26,29.99,750.0,228.0,4619.28,0.0,0.0,0.0,0.0,144929.24,-4619.28,-inf,0.0,0.0
3252.0,E & J GALLO WINERY,5018.0,E&J Apple Brandy,0.76,0.99,50.0,6077.0,4618.52,0.0,0.0,0.0,0.0,61966.91,-4618.52,-inf,0.0,0.0
10754.0,PERFECTA WINES,14811.0,Primaterra Pnt Nr,7.53,10.99,750.0,612.0,4608.36,103.0,1129.97,481.56,11.48,28720.52,-3478.3899999999994,-307.83029637954985,0.022350684408336156,0.24520002777560784
8892.0,TRINCHERO FAMILY ESTATES,46189.0,Napa Cellars Chard,11.33,17.99,750.0,406.0,4599.9800000000005,81.0,1376.1899999999998,764.55,8.98,11595.97,-3223.790000000001,-234.25471773519652,0.017608772212053096,0.29917303988278204
7153.0,PINE STATE TRADING CO,15290.0,Backhouse Pnt Nr,3.99,5.99,750.0,1152.0,4596.4800000000005,324.0,2294.76,1245.23,36.07,15884.82,-2301.7200000000003,-100.30329969147101,0.07048872180451127,0.4992428989139515
9165.0,ULTRA BEVERAGE COMPANY LLP,23954.0,Notre Dame Luberon Rose,6.49,9.99,750.0,708.0,4594.92,4.0,39.96,39.96,0.44,68054.7,-4554.96,-11398.7987987988,0.000870526581529167,0.008696560549476378
1392.0,CONSTELLATION BRANDS INC,18817.0,The Dreaming Tree Everyday,8.6,12.99,750.0,534.0,4592.400000000001,110.0,1608.9,1221.16,12.18,79528.99,-2983.5000000000005,-185.43725526757413,0.0239526173678251,0.35033969166448914
7153.0,PINE STATE TRADING CO,27331.0,Hahn Chard Monterey,7.89,12.99,750.0,582.0,4591.9800000000005,107.0,1282.93,755.37,11.86,15884.82,-3309.05,-257.9291153843156,0.023301495215571493,0.27938492763470224
4425.0,MARTIGNETTI COMPANIES,16727.0,Bitch Grenache Aragon,9.33,13.99,750.0,492.0,4590.36,90.0,1259.1,1049.25,9.93,144929.24,-3331.2599999999998,-264.5746962115797,0.01960630538781272,0.27429221237549994
4425.0,MARTIGNETTI COMPANIES,44174.0,Dieberg Santa Maria V Pnt Nr,25.5,37.99,750.0,180.0,4590.0,0.0,0.0,0.0,0.0,144929.24,-4590.0,-inf,0.0,0.0
7153.0,PINE STATE TRADING CO,12155.0,Root 1 Carmenere,6.7,9.99,750.0,685.0,4589.5,173.0,2064.27,1265.94,19.2,15884.82,-2525.23,-122.33041220382992,0.03769473798888768,0.4497810218978102
3252.0,E & J GALLO WINERY,24817.0,Mirassou Pnt Nr,13.1,18.99,1500.0,350.0,4585.0,33.0,626.67,436.77,7.36,61966.91,-3958.33,-631.645044441253,0.007197382769901854,0.1366782988004362
9165.0,ULTRA BEVERAGE COMPANY LLP,2104.0,Westland American Sngle Malt,50.35,69.99,750.0,91.0,4581.85,6.0,449.93999999999994,374.95,4.73,68054.7,-4131.910000000001,-918.3246655109573,0.0013095147156716174,0.09820050852821456
